Geneid;sorted.step1.CH4_B9_C_hisat2.bam;sorted.step1.CH32_B9_C_hisat2.bam;sorted.step1.CH88_B9_C_hisat2.bam;sorted.step1.CH1_B9_EAB_hisat2.bam;sorted.step1.CH29_B9_EAB_hisat2.bam;sorted.step1.CH85_B9_EAB_hisat2.bam
FRAEX38873_v2_000230520;1669;1608;1696;741;1068;1062
FRAEX38873_v2_000230530;339;286;220;733;395;405
FRAEX38873_v2_000230540;0;0;12;1;4;1
FRAEX38873_v2_000230560;170;382;312;533;229;598
FRAEX38873_v2_000230570;631;485;376;626;487;563
FRAEX38873_v2_000230580;168;95;151;110;73;57
FRAEX38873_v2_000230600;13;18;0;52;39;1
FRAEX38873_v2_000230610;426;402;636;524;427;662
FRAEX38873_v2_000230620;899;724;732;400;533;590
FRAEX38873_v2_000230630;61;38;34;176;128;84
FRAEX38873_v2_000230640;2117;1438;1078;1131;1541;1058
FRAEX38873_v2_000230650;1287;1201;1360;1667;1721;1305
FRAEX38873_v2_000230660;0;8;15;9;9;1
FRAEX38873_v2_000230670;1806;1895;1576;2225;1929;2084
FRAEX38873_v2_000230680;0;3;2;23;35;16
FRAEX38873_v2_000230690;0;0;0;0;0;0
FRAEX38873_v2_000230700;0;8;34;299;352;2015
FRAEX38873_v2_000230710;0;0;0;15;12;4
FRAEX38873_v2_000230720;1560;2655;4339;1341;3047;2848
FRAEX38873_v2_000230730;835;713;725;2069;1818;1903
FRAEX38873_v2_000230740;3912;5297;5189;2392;3264;3540
FRAEX38873_v2_000230750;0;0;0;0;0;0
FRAEX38873_v2_000230760;278;332;401;6744;2683;2644
FRAEX38873_v2_000230770;0;3;2;25;4;11
FRAEX38873_v2_000231360;0;0;0;0;0;0
FRAEX38873_v2_000231370;193;175;191;174;158;183
FRAEX38873_v2_000231380;771;576;661;3676;3360;3195
FRAEX38873_v2_000231390;111;65;37;196;192;153
FRAEX38873_v2_000231400;14;10;8;472;264;281
FRAEX38873_v2_000231410;2147;1855;1981;2677;3251;2651
FRAEX38873_v2_000231420;18;53;68;139;94;115
FRAEX38873_v2_000231430;0;0;0;0;0;0
FRAEX38873_v2_000231440;0;0;4;1;2;0
FRAEX38873_v2_000231450;1;0;4;65;64;35
FRAEX38873_v2_000231460;399;256;220;131;147;166
FRAEX38873_v2_000231470;188;173;127;42;77;99
FRAEX38873_v2_000231480;941;803;803;1791;1454;1238
FRAEX38873_v2_000231490;0;1;0;0;0;0
FRAEX38873_v2_000231800;383;486;400;170;232;208
FRAEX38873_v2_000232150;182;204;192;114;142;110
FRAEX38873_v2_000232160;717;593;716;677;682;611
FRAEX38873_v2_000232170;125;13;23;67;23;33
FRAEX38873_v2_000232180;0;0;0;983;431;470
FRAEX38873_v2_000232190;0;0;0;0;0;0
FRAEX38873_v2_000232200;2323;2044;2123;2399;2174;2342
FRAEX38873_v2_000232210;0;0;0;0;0;0
FRAEX38873_v2_000232220;0;0;0;0;0;0
FRAEX38873_v2_000232230;784;763;917;713;1027;973
FRAEX38873_v2_000232240;0;0;0;0;0;0
FRAEX38873_v2_000232250;2;6;8;47;40;24
FRAEX38873_v2_000232260;1689;1795;1232;905;907;1228
FRAEX38873_v2_000232270;4;0;1;0;0;0
FRAEX38873_v2_000232280;468;339;396;442;355;348
FRAEX38873_v2_000232290;39;126;317;628;169;2734
FRAEX38873_v2_000232300;0;0;0;0;0;0
FRAEX38873_v2_000232310;1616;1381;1446;1065;1238;1185
FRAEX38873_v2_000232500;1682;1020;908;818;843;1033
FRAEX38873_v2_000232510;6158;5575;5913;3961;4326;4015
FRAEX38873_v2_000232520;1451;1593;1485;1141;1142;1264
FRAEX38873_v2_000232530;0;0;16;2;0;1
FRAEX38873_v2_000232540;0;0;0;0;0;0
FRAEX38873_v2_000232550;0;0;0;0;0;5
FRAEX38873_v2_000232560;715;524;324;273;245;362
FRAEX38873_v2_000232570;371;303;312;443;419;450
FRAEX38873_v2_000232840;0;0;0;0;0;0
FRAEX38873_v2_000232850;297;356;368;148;179;174
FRAEX38873_v2_000232860;0;18;6;9;4;2
FRAEX38873_v2_000232870;184;176;176;300;336;368
FRAEX38873_v2_000232880;27;69;81;40;85;76
FRAEX38873_v2_000232890;340;413;419;532;554;732
FRAEX38873_v2_000232900;1696;3456;6392;2124;2342;2186
FRAEX38873_v2_000233140;1953;1388;1544;2566;3171;2213
FRAEX38873_v2_000233150;0;0;0;0;0;0
FRAEX38873_v2_000233160;0;0;0;0;0;0
FRAEX38873_v2_000233370;390;251;427;262;366;197
FRAEX38873_v2_000233380;1349;1463;991;1873;1757;1859
FRAEX38873_v2_000233700;0;0;0;2;0;6
FRAEX38873_v2_000233710;0;0;0;0;0;0
FRAEX38873_v2_000233720;3565;2451;1801;1616;1909;1420
FRAEX38873_v2_000233730;286;150;187;204;143;124
FRAEX38873_v2_000233750;89;28;2;9;33;49
FRAEX38873_v2_000233870;46;42;17;778;159;245
FRAEX38873_v2_000233880;531;562;597;518;691;567
FRAEX38873_v2_000233890;546;639;648;2553;766;312
FRAEX38873_v2_000233900;1179;4317;4264;606;241;170
FRAEX38873_v2_000233910;9;90;484;0;0;4
FRAEX38873_v2_000233920;5;45;90;260;375;67
FRAEX38873_v2_000233930;5;11;7;60;41;39
FRAEX38873_v2_000233940;407;379;372;436;405;424
FRAEX38873_v2_000233950;89;51;83;104;80;87
FRAEX38873_v2_000233960;1378;1598;2078;693;796;723
FRAEX38873_v2_000233970;414;108;73;1792;767;1002
FRAEX38873_v2_000233980;545;336;649;472;869;778
FRAEX38873_v2_000233990;5177;5240;6178;5315;8223;6448
FRAEX38873_v2_000234000;10;10;5;18;20;7
FRAEX38873_v2_000234010;395;270;212;175;170;202
FRAEX38873_v2_000234020;1032;1035;868;1213;1326;1055
FRAEX38873_v2_000234040;0;0;0;2;0;0
FRAEX38873_v2_000234050;0;4;0;27;48;12
FRAEX38873_v2_000234260;1466;1358;1125;762;962;808
FRAEX38873_v2_000234270;9;22;0;6;12;7
FRAEX38873_v2_000234280;2139;1850;1949;2061;2111;1948
FRAEX38873_v2_000234290;802;1214;2305;3200;2231;4276
FRAEX38873_v2_000234300;42;1003;56;1503;283;429
FRAEX38873_v2_000234310;0;0;0;0;3;0
FRAEX38873_v2_000234320;358;375;345;508;469;449
FRAEX38873_v2_000234330;0;27;80;46;18;21
FRAEX38873_v2_000234340;222;302;449;201;233;187
FRAEX38873_v2_000234350;3;16;5;103;45;42
FRAEX38873_v2_000234360;3123;1357;762;1417;1313;669
FRAEX38873_v2_000234370;206;107;92;94;102;94
FRAEX38873_v2_000234380;104;73;46;147;138;53
FRAEX38873_v2_000234390;16;10;12;51;23;62
FRAEX38873_v2_000234400;0;0;0;0;0;0
FRAEX38873_v2_000234410;0;0;0;0;1;0
FRAEX38873_v2_000234760;1456;1432;1575;1252;1395;1185
FRAEX38873_v2_000234770;1292;1255;1296;1565;1889;1480
FRAEX38873_v2_000234780;1988;2694;2713;4734;4287;5011
FRAEX38873_v2_000234790;7236;7090;6065;4471;5055;4714
FRAEX38873_v2_000234800;455;729;522;1339;1311;926
FRAEX38873_v2_000234810;215;212;282;94;178;181
FRAEX38873_v2_000235170;182;506;700;159;95;221
FRAEX38873_v2_000235180;1822;1692;1750;2681;2739;2742
FRAEX38873_v2_000235190;3;2;8;9;8;1
FRAEX38873_v2_000235200;1559;1421;1496;2400;1965;1905
FRAEX38873_v2_000235210;8709;8637;7432;10761;10540;8693
FRAEX38873_v2_000235220;1534;1039;910;1013;1310;936
FRAEX38873_v2_000235230;148;240;237;230;248;211
FRAEX38873_v2_000235240;492;548;580;362;454;373
FRAEX38873_v2_000235250;593;236;288;221;522;259
FRAEX38873_v2_000235260;428;614;881;377;626;509
FRAEX38873_v2_000235270;397;223;13;42;107;95
FRAEX38873_v2_000235280;1700;1322;1522;1446;1292;2214
FRAEX38873_v2_000235290;63;206;208;211;233;115
FRAEX38873_v2_000235300;304;277;258;529;458;413
FRAEX38873_v2_000235630;1881;1957;1914;3737;3360;2989
FRAEX38873_v2_000235640;0;0;0;0;0;0
FRAEX38873_v2_000235650;308;268;322;690;822;529
FRAEX38873_v2_000235660;359;636;946;166;102;204
FRAEX38873_v2_000235670;0;0;1;0;0;0
FRAEX38873_v2_000235680;1502;686;709;855;1654;961
FRAEX38873_v2_000235690;11;61;676;0;0;6
FRAEX38873_v2_000235700;2279;1866;1610;638;524;628
FRAEX38873_v2_000235720;6;62;28;3475;1376;781
FRAEX38873_v2_000235730;460;495;460;630;811;584
FRAEX38873_v2_000235740;758;672;535;749;1065;919
FRAEX38873_v2_000235750;748;787;732;1192;962;1045
FRAEX38873_v2_000235760;3023;5281;6014;2410;3040;2789
FRAEX38873_v2_000235770;1627;877;181;486;541;279
FRAEX38873_v2_000236070;255;22;26;3265;1883;1405
FRAEX38873_v2_000236080;14524;11039;14612;3482;6523;5462
FRAEX38873_v2_000236090;1;0;0;0;0;0
FRAEX38873_v2_000236100;0;0;0;0;0;0
FRAEX38873_v2_000236110;14;79;150;55;96;25
FRAEX38873_v2_000236120;1333;1192;1376;919;1169;911
FRAEX38873_v2_000236130;1292;1550;1813;1337;1845;1425
FRAEX38873_v2_000236140;233;778;975;176;287;191
FRAEX38873_v2_000236150;187;177;81;367;211;312
FRAEX38873_v2_000236160;947;951;1192;1072;837;1203
FRAEX38873_v2_000236170;1519;1705;1131;743;822;989
FRAEX38873_v2_000236180;953;610;614;593;634;725
FRAEX38873_v2_000236190;239;220;168;238;214;294
FRAEX38873_v2_000236200;419;250;218;324;314;287
FRAEX38873_v2_000236380;457;350;370;405;473;398
FRAEX38873_v2_000236390;1479;1306;895;1097;815;1045
FRAEX38873_v2_000236400;136;99;139;86;92;56
FRAEX38873_v2_000236410;773;758;561;432;349;517
FRAEX38873_v2_000236420;2314;1926;2141;2057;2086;2246
FRAEX38873_v2_000236430;0;0;0;0;0;0
FRAEX38873_v2_000236440;1692;1812;1390;1423;1322;1351
FRAEX38873_v2_000236450;16;45;22;35;52;23
FRAEX38873_v2_000236460;703;548;446;1026;740;821
FRAEX38873_v2_000236470;0;0;0;0;0;0
FRAEX38873_v2_000236480;32;80;18;62;129;76
FRAEX38873_v2_000236490;0;0;0;0;0;0
FRAEX38873_v2_000236500;38;31;20;387;292;153
FRAEX38873_v2_000236510;3965;3728;3482;3662;3857;3322
FRAEX38873_v2_000236520;434;468;349;953;2186;678
FRAEX38873_v2_000236530;2074;1907;1779;1531;1651;1552
FRAEX38873_v2_000236540;40;27;24;155;129;117
FRAEX38873_v2_000236550;1456;1078;1037;1223;1101;1200
FRAEX38873_v2_000236560;155;239;227;444;325;293
FRAEX38873_v2_000236570;996;776;1290;1025;1119;941
FRAEX38873_v2_000236580;3;4;0;0;8;5
FRAEX38873_v2_000236590;375;235;202;396;700;381
FRAEX38873_v2_000236600;120;87;63;219;322;101
FRAEX38873_v2_000236960;995;1183;2202;1364;1791;1605
FRAEX38873_v2_000236970;57;61;63;186;45;94
FRAEX38873_v2_000236980;12;15;2;10;5;10
FRAEX38873_v2_000236990;199;92;155;198;191;122
FRAEX38873_v2_000237000;116;100;108;134;136;89
FRAEX38873_v2_000237010;149;114;55;190;157;143
FRAEX38873_v2_000237020;2407;2098;2262;1994;2619;2149
FRAEX38873_v2_000237030;2088;1595;1546;992;1276;980
FRAEX38873_v2_000237040;1889;2022;2465;1334;1738;1646
FRAEX38873_v2_000237050;75;112;120;139;141;124
FRAEX38873_v2_000237270;608;336;317;1512;1808;1791
FRAEX38873_v2_000237290;7;45;15;29;38;17
FRAEX38873_v2_000237300;0;0;0;0;0;0
FRAEX38873_v2_000237310;211;312;437;557;735;600
FRAEX38873_v2_000237320;1406;1573;1503;573;611;781
FRAEX38873_v2_000237330;1;7;2;1115;440;327
FRAEX38873_v2_000237340;1112;2304;818;1459;2484;1293
FRAEX38873_v2_000237670;536;481;428;262;386;266
FRAEX38873_v2_000237680;0;0;3;0;0;0
FRAEX38873_v2_000237690;0;0;23;3;0;0
FRAEX38873_v2_000237700;0;0;1;0;0;0
FRAEX38873_v2_000237710;0;0;18;14;4;0
FRAEX38873_v2_000237720;162;201;210;113;233;88
FRAEX38873_v2_000237730;44;52;48;139;141;190
FRAEX38873_v2_000237740;0;0;0;0;1;0
FRAEX38873_v2_000237750;2973;4423;3552;463;514;250
FRAEX38873_v2_000237760;13;28;23;1;0;0
FRAEX38873_v2_000237770;1952;1896;1265;1939;1444;1888
FRAEX38873_v2_000237780;714;529;1053;11674;10615;9706
FRAEX38873_v2_000238170;364;248;209;146;130;223
FRAEX38873_v2_000238180;1068;1005;1000;2222;1765;2483
FRAEX38873_v2_000238210;913;767;851;543;779;510
FRAEX38873_v2_000238220;10;9;7;7;7;13
FRAEX38873_v2_000238450;4517;4806;4187;2963;3262;3604
FRAEX38873_v2_000238460;2217;2395;2587;1541;1532;1264
FRAEX38873_v2_000238470;1232;748;1197;662;635;551
FRAEX38873_v2_000238480;252;170;344;318;315;196
FRAEX38873_v2_000238490;141;140;185;308;207;203
FRAEX38873_v2_000238500;0;0;4;65;15;26
FRAEX38873_v2_000238510;90;130;140;49;44;74
FRAEX38873_v2_000238520;3592;2159;1575;1250;1332;1130
FRAEX38873_v2_000238530;14;15;12;9;7;8
FRAEX38873_v2_000238540;3342;3442;3928;4388;4557;4642
FRAEX38873_v2_000238550;5170;1915;764;5957;3537;1756
FRAEX38873_v2_000238560;45;29;19;17;13;21
FRAEX38873_v2_000238570;281;242;207;190;225;178
FRAEX38873_v2_000238580;325;253;116;671;528;348
FRAEX38873_v2_000238590;4308;5327;8520;5171;6989;5192
FRAEX38873_v2_000238600;0;0;0;0;0;0
FRAEX38873_v2_000239060;0;0;0;0;0;0
FRAEX38873_v2_000239070;0;0;0;2;0;0
FRAEX38873_v2_000239080;215;186;306;250;242;143
FRAEX38873_v2_000239090;582;579;657;251;319;247
FRAEX38873_v2_000239100;269;229;111;424;299;216
FRAEX38873_v2_000239110;1134;993;932;2158;1315;1858
FRAEX38873_v2_000239120;92;82;23;68;155;48
FRAEX38873_v2_000239130;1664;2143;2963;3670;2954;3604
FRAEX38873_v2_000239140;511;1062;1871;1896;1763;2541
FRAEX38873_v2_000239150;14;98;40;621;171;179
FRAEX38873_v2_000239160;154;172;196;195;205;184
FRAEX38873_v2_000239170;765;837;955;1717;1484;1439
FRAEX38873_v2_000239610;1800;1688;2123;1468;1649;1616
FRAEX38873_v2_000239620;49;233;136;7;29;14
FRAEX38873_v2_000239630;416;492;541;664;733;531
FRAEX38873_v2_000239640;0;0;0;0;0;0
FRAEX38873_v2_000239650;1234;1294;1038;1473;1100;1445
FRAEX38873_v2_000239660;2167;2605;2144;2969;1882;2823
FRAEX38873_v2_000239670;1;8;11;44;35;25
FRAEX38873_v2_000239680;255;78;23;174;199;117
FRAEX38873_v2_000239690;798;1742;3454;728;1279;825
FRAEX38873_v2_000239940;31;55;52;42;33;65
FRAEX38873_v2_000239950;5;17;33;32;32;41
FRAEX38873_v2_000239960;146;56;56;42;32;45
FRAEX38873_v2_000239970;0;0;0;0;0;0
FRAEX38873_v2_000239980;142;95;185;124;171;92
FRAEX38873_v2_000239990;49;29;38;27;40;40
FRAEX38873_v2_000240000;404;14;0;15;607;4
FRAEX38873_v2_000240010;1826;1932;2051;2437;2132;1972
FRAEX38873_v2_000240020;3614;2609;1689;2646;2113;1772
FRAEX38873_v2_000240030;0;0;0;0;0;0
FRAEX38873_v2_000240040;221;216;167;391;256;261
FRAEX38873_v2_000240050;3;0;2;5;1;0
FRAEX38873_v2_000240060;873;917;1166;799;1089;683
FRAEX38873_v2_000240070;0;0;0;0;0;0
FRAEX38873_v2_000240080;94;89;50;43;41;71
FRAEX38873_v2_000240090;557;346;278;297;270;282
FRAEX38873_v2_000240100;601;599;536;427;596;495
FRAEX38873_v2_000240110;174;227;216;218;202;227
FRAEX38873_v2_000240120;153;114;197;793;1572;1878
FRAEX38873_v2_000240130;210;171;224;114;369;257
FRAEX38873_v2_000240140;424;430;460;627;668;478
FRAEX38873_v2_000240150;0;0;0;4;0;0
FRAEX38873_v2_000240160;58;14;45;61;24;24
FRAEX38873_v2_000240170;1004;841;1090;1079;800;1395
FRAEX38873_v2_000240180;0;0;0;2;3;0
FRAEX38873_v2_000240190;2254;2328;2848;2899;2706;2486
FRAEX38873_v2_000240200;7;4;18;37;42;34
FRAEX38873_v2_000240210;0;0;0;0;0;0
FRAEX38873_v2_000240220;0;0;2;1;0;0
FRAEX38873_v2_000240230;0;3;5;65;49;10
FRAEX38873_v2_000240240;0;7;2;25;57;11
FRAEX38873_v2_000240250;81;335;429;75;258;112
FRAEX38873_v2_000240260;0;0;0;0;0;0
FRAEX38873_v2_000240270;120;235;226;0;2;10
FRAEX38873_v2_000240280;3475;4758;4555;1715;2494;2295
FRAEX38873_v2_000240290;3;27;81;240;461;72
FRAEX38873_v2_000240300;9;17;2;35;8;8
FRAEX38873_v2_000240310;59;22;9;146;68;18
FRAEX38873_v2_000240740;248;189;152;300;496;220
FRAEX38873_v2_000240750;298;174;142;110;161;86
FRAEX38873_v2_000240760;113;235;109;366;188;152
FRAEX38873_v2_000240770;343;538;393;612;611;375
FRAEX38873_v2_000240780;2738;2967;3182;201;346;660
FRAEX38873_v2_000240790;965;954;890;749;844;858
FRAEX38873_v2_000240800;590;495;500;451;416;425
FRAEX38873_v2_000240810;503;436;472;929;774;806
FRAEX38873_v2_000240820;1907;1412;1193;2273;2182;2192
FRAEX38873_v2_000240830;0;0;0;0;0;0
FRAEX38873_v2_000240840;1291;1143;1253;2830;2651;2397
FRAEX38873_v2_000240850;179;52;25;591;657;235
FRAEX38873_v2_000240860;2269;1226;1173;2891;1795;1965
FRAEX38873_v2_000240870;4939;6206;5231;3646;3099;3778
FRAEX38873_v2_000241190;1978;1125;950;1059;1488;1087
FRAEX38873_v2_000241200;1311;688;735;1189;1570;955
FRAEX38873_v2_000241210;301;101;145;320;326;201
FRAEX38873_v2_000241490;0;0;0;118;54;115
FRAEX38873_v2_000241500;125;74;56;100;90;138
FRAEX38873_v2_000241510;3680;3012;1632;3675;4175;3933
FRAEX38873_v2_000241520;1851;1517;1068;2608;1920;2664
FRAEX38873_v2_000241770;31;33;23;287;73;271
FRAEX38873_v2_000241780;838;686;484;1512;1526;1152
FRAEX38873_v2_000241790;12;6;0;45;16;5
FRAEX38873_v2_000241800;135;110;125;120;86;134
FRAEX38873_v2_000241810;138;136;146;61;48;41
FRAEX38873_v2_000242160;4019;3080;3359;985;1741;1412
FRAEX38873_v2_000242170;9836;19035;12433;2535;3995;9127
FRAEX38873_v2_000242180;0;0;0;0;0;0
FRAEX38873_v2_000242190;267;358;309;332;353;330
FRAEX38873_v2_000242200;457;278;240;199;357;368
FRAEX38873_v2_000242210;1197;1159;973;624;887;814
FRAEX38873_v2_000242220;375;348;265;496;604;399
FRAEX38873_v2_000242230;1427;1204;1396;3243;2712;2619
FRAEX38873_v2_000242240;777;670;725;519;552;578
FRAEX38873_v2_000242250;0;0;0;0;1;0
FRAEX38873_v2_000242260;12;69;124;46;15;109
FRAEX38873_v2_000242270;11;11;12;9;36;3
FRAEX38873_v2_000242280;4663;4304;4580;4710;3507;4633
FRAEX38873_v2_000242300;0;0;10;2;23;2
FRAEX38873_v2_000242310;0;31;5;25;1;2
FRAEX38873_v2_000242320;1314;665;1064;873;1592;916
FRAEX38873_v2_000242330;524;790;1173;134;43;36
FRAEX38873_v2_000242580;10;10;6;454;98;60
FRAEX38873_v2_000242590;0;5;4;101;31;34
FRAEX38873_v2_000242600;11;92;36;129;12;23
FRAEX38873_v2_000242910;1197;1232;1407;2092;2175;2106
FRAEX38873_v2_000242920;695;705;915;1202;1112;1010
FRAEX38873_v2_000242930;1557;1668;1895;3497;3145;3174
FRAEX38873_v2_000242940;491;782;435;317;896;803
FRAEX38873_v2_000242950;5;23;88;59;36;22
FRAEX38873_v2_000242960;12;3;14;28;12;6
FRAEX38873_v2_000242970;1124;856;1331;1209;1445;1538
FRAEX38873_v2_000242980;2487;3032;3338;4919;4419;4967
FRAEX38873_v2_000242990;23;28;4;64;80;35
FRAEX38873_v2_000243000;517;375;444;597;388;319
FRAEX38873_v2_000243010;0;0;0;0;0;0
FRAEX38873_v2_000243020;0;0;0;0;0;0
FRAEX38873_v2_000243030;185;185;188;256;346;295
FRAEX38873_v2_000243040;2050;2243;2400;1762;2255;1683
FRAEX38873_v2_000243050;287;435;410;458;462;322
FRAEX38873_v2_000243060;4;0;0;0;1;0
FRAEX38873_v2_000243070;659;532;586;791;678;930
FRAEX38873_v2_000243080;0;4;3;2;0;1
FRAEX38873_v2_000243480;1086;1411;1114;873;994;1009
FRAEX38873_v2_000243490;243;149;167;224;186;201
FRAEX38873_v2_000243500;255;211;183;296;359;380
FRAEX38873_v2_000243510;893;1059;591;380;693;628
FRAEX38873_v2_000243520;416;423;418;303;382;290
FRAEX38873_v2_000243840;267;258;333;1159;2169;564
FRAEX38873_v2_000243850;3046;4197;3093;4190;4605;3396
FRAEX38873_v2_000243860;1621;1283;1265;1693;2150;1534
FRAEX38873_v2_000243870;258;219;157;728;760;468
FRAEX38873_v2_000243880;180;179;80;914;549;468
FRAEX38873_v2_000243890;251;210;215;156;216;164
FRAEX38873_v2_000243900;0;13;10;4;12;7
FRAEX38873_v2_000243910;2;0;1;2;5;6
FRAEX38873_v2_000243920;299;189;127;432;437;337
FRAEX38873_v2_000243930;9;2;9;1;8;6
FRAEX38873_v2_000243940;1729;2307;3647;889;1260;1431
FRAEX38873_v2_000243950;1481;1822;1881;3116;3215;3079
FRAEX38873_v2_000243960;549;385;422;490;393;686
FRAEX38873_v2_000244180;22915;18870;15151;26846;19157;14025
FRAEX38873_v2_000244190;0;0;0;0;0;0
FRAEX38873_v2_000244200;0;0;0;0;0;0
FRAEX38873_v2_000244210;3;38;42;96;14;0
FRAEX38873_v2_000244220;2;14;12;9;7;3
FRAEX38873_v2_000244230;28;44;23;17;32;19
FRAEX38873_v2_000244510;0;27;2;0;4;21
FRAEX38873_v2_000244520;802;619;536;937;977;912
FRAEX38873_v2_000244830;1563;579;639;651;682;601
FRAEX38873_v2_000244840;824;709;462;607;526;439
FRAEX38873_v2_000244850;32;62;56;335;378;147
FRAEX38873_v2_000244860;8110;6130;5465;5441;4778;5756
FRAEX38873_v2_000244870;11895;10349;9445;8660;9058;8985
FRAEX38873_v2_000244880;1111;526;473;472;461;274
FRAEX38873_v2_000244890;1145;624;502;433;434;302
FRAEX38873_v2_000244900;41;103;69;13;0;15
FRAEX38873_v2_000244910;25;24;10;18;14;69
FRAEX38873_v2_000244920;0;12;8;60;39;6
FRAEX38873_v2_000245200;317;258;293;123;192;157
FRAEX38873_v2_000245210;461;382;399;661;693;598
FRAEX38873_v2_000245220;3774;3707;4333;209;400;222
FRAEX38873_v2_000245230;1772;1908;1636;1790;1605;1500
FRAEX38873_v2_000245240;1100;745;769;800;902;703
FRAEX38873_v2_000245250;283;329;173;180;126;92
FRAEX38873_v2_000245260;87;152;299;261;182;117
FRAEX38873_v2_000245270;256;507;425;513;420;378
FRAEX38873_v2_000245280;116;368;543;365;369;195
FRAEX38873_v2_000245290;71;273;704;228;1252;364
FRAEX38873_v2_000245300;130;28;10;36;32;93
FRAEX38873_v2_000245580;2431;1761;282;12423;6068;2069
FRAEX38873_v2_000245590;170;188;126;273;269;259
FRAEX38873_v2_000245600;0;0;0;11241;4563;849
FRAEX38873_v2_000245920;3505;2408;1992;1577;1697;1573
FRAEX38873_v2_000245930;6;8;10;47;28;26
FRAEX38873_v2_000245940;8477;7709;5874;8664;8160;7913
FRAEX38873_v2_000245950;917;716;291;1027;751;545
FRAEX38873_v2_000245960;16;45;311;60;60;16
FRAEX38873_v2_000245970;17213;17534;36014;15243;20414;22038
FRAEX38873_v2_000245980;181;191;233;157;184;189
FRAEX38873_v2_000245990;284;391;793;671;367;624
FRAEX38873_v2_000246000;18;42;21;85;43;169
FRAEX38873_v2_000246010;1781;1524;1493;963;1026;1230
FRAEX38873_v2_000246020;2;7;0;2;2;7
FRAEX38873_v2_000246030;1;20;1;21;3;0
FRAEX38873_v2_000246040;43;25;14;13;20;13
FRAEX38873_v2_000246050;66;42;50;47;70;50
FRAEX38873_v2_000246060;17;27;35;40;27;94
FRAEX38873_v2_000246070;718;1120;1473;2468;1331;3782
FRAEX38873_v2_000246080;0;0;0;0;0;0
FRAEX38873_v2_000246330;2379;1672;1098;1767;2914;1750
FRAEX38873_v2_000246340;18;26;12;22;31;25
FRAEX38873_v2_000246350;3;0;0;0;0;2
FRAEX38873_v2_000246360;583;437;372;966;1127;533
FRAEX38873_v2_000246380;374;384;483;468;404;284
FRAEX38873_v2_000246390;95;168;70;78;125;118
FRAEX38873_v2_000246400;134;345;369;285;93;344
FRAEX38873_v2_000246410;19;117;48;24;4;40
FRAEX38873_v2_000246420;971;794;989;589;704;500
FRAEX38873_v2_000246430;0;0;0;0;0;0
FRAEX38873_v2_000246440;2036;2455;1941;1814;2386;1593
FRAEX38873_v2_000246450;607;1269;513;876;2373;1642
FRAEX38873_v2_000246460;2;6;4;22;10;1
FRAEX38873_v2_000246470;2573;2555;1736;1363;1370;1389
FRAEX38873_v2_000246720;370;275;256;369;322;521
FRAEX38873_v2_000246730;7;9;2;7;1;19
FRAEX38873_v2_000246740;0;0;0;0;0;0
FRAEX38873_v2_000246750;34;36;87;124;219;247
FRAEX38873_v2_000246760;2;7;2;0;10;0
FRAEX38873_v2_000246770;28;14;22;34;16;18
FRAEX38873_v2_000246780;799;496;371;552;578;719
FRAEX38873_v2_000246790;6;72;33;2;1;10
FRAEX38873_v2_000246800;14;28;16;4;0;4
FRAEX38873_v2_000246810;0;0;0;0;0;0
FRAEX38873_v2_000246820;0;0;0;0;0;0
FRAEX38873_v2_000246830;4;1;13;8;23;22
FRAEX38873_v2_000246840;524;508;859;264;654;544
FRAEX38873_v2_000246850;2416;1537;1717;1109;1416;1110
FRAEX38873_v2_000246860;1204;1203;993;714;818;631
FRAEX38873_v2_000246870;16;6;13;41;29;16
FRAEX38873_v2_000246880;330;71;135;1676;1616;1317
FRAEX38873_v2_000246890;3450;2792;2705;1224;1765;1601
FRAEX38873_v2_000246900;2;0;0;0;0;0
FRAEX38873_v2_000246910;0;0;0;0;0;0
FRAEX38873_v2_000246920;0;0;0;0;0;5
FRAEX38873_v2_000247370;0;0;3;4;1;8
FRAEX38873_v2_000247380;0;0;0;29;16;48
FRAEX38873_v2_000247390;145;354;829;5711;1092;2864
FRAEX38873_v2_000247400;100;162;506;3302;686;1584
FRAEX38873_v2_000247410;8106;7862;5862;8953;7067;8984
FRAEX38873_v2_000247420;1452;1014;1040;1662;1438;1662
FRAEX38873_v2_000247430;6860;4633;3644;9058;5943;6268
FRAEX38873_v2_000247450;1510;1206;979;829;1006;964
FRAEX38873_v2_000247460;575;725;867;685;844;781
FRAEX38873_v2_000247470;1604;1314;1510;3521;2939;2848
FRAEX38873_v2_000247480;82;71;74;181;131;118
FRAEX38873_v2_000247490;396;123;100;96;89;139
FRAEX38873_v2_000247500;934;748;1348;491;819;511
FRAEX38873_v2_000247850;91;68;60;62;49;63
FRAEX38873_v2_000247860;588;743;704;1125;1209;1003
FRAEX38873_v2_000247870;103;99;31;247;340;235
FRAEX38873_v2_000247880;4565;7022;6864;4566;4672;6225
