Geneid;sorted.step1.CH100_B8_C_hisat2.bam;sorted.step1.CH16_B8_C_hisat2.bam;sorted.step1.CH44_B8_C_hisat2.bam;sorted.step1.CH13_B8_EAB_hisat2.bam;sorted.step1.CH41_B8_EAB_hisat2.bam;sorted.step1.CH97_B8_EAB_hisat2.bam
FRAEX38873_v2_000093330;0;0;2;0;0;0
FRAEX38873_v2_000093340;3313;3302;3646;5840;4647;5793
FRAEX38873_v2_000093430;0;0;0;0;0;0
FRAEX38873_v2_000093660;0;3;0;0;0;0
FRAEX38873_v2_000093800;0;0;0;0;0;0
FRAEX38873_v2_000093840;253;368;486;597;725;785
FRAEX38873_v2_000093900;4;0;3;6;0;5
FRAEX38873_v2_000093910;11;35;24;10;8;18
FRAEX38873_v2_000093920;0;8;16;28;3;6
FRAEX38873_v2_000093930;485;799;1278;1690;1457;1567
FRAEX38873_v2_000093940;252;59;148;68;43;89
FRAEX38873_v2_000093950;135;214;274;219;177;162
FRAEX38873_v2_000093960;1;56;79;62;48;107
FRAEX38873_v2_000094520;541;714;744;1048;1027;911
FRAEX38873_v2_000094670;0;0;0;0;0;0
FRAEX38873_v2_000094860;0;0;0;0;0;0
FRAEX38873_v2_000094870;0;0;0;0;0;1
FRAEX38873_v2_000095020;5;1;4;0;6;16
FRAEX38873_v2_000095170;14;72;70;61;76;85
FRAEX38873_v2_000095270;0;0;0;0;0;0
FRAEX38873_v2_000095320;627;509;537;575;531;443
FRAEX38873_v2_000095690;0;0;0;0;0;0
FRAEX38873_v2_000095830;1748;845;1231;356;350;633
FRAEX38873_v2_000095840;0;10;9;0;7;79
FRAEX38873_v2_000096220;141;426;360;674;1482;401
FRAEX38873_v2_000096270;0;1;0;18;0;21
FRAEX38873_v2_000096340;0;0;1;2;9;1
FRAEX38873_v2_000096610;371;329;319;260;339;350
FRAEX38873_v2_000096720;10204;6323;7642;2892;5638;3948
FRAEX38873_v2_000096780;0;0;0;0;0;0
FRAEX38873_v2_000096790;239;448;490;866;847;751
FRAEX38873_v2_000097030;0;8;0;0;13;0
FRAEX38873_v2_000097040;1;0;2;3;1;8
FRAEX38873_v2_000097050;0;0;0;0;0;0
FRAEX38873_v2_000097090;1298;1460;1493;1006;1310;1314
FRAEX38873_v2_000097100;8925;8272;8325;3248;8885;9146
FRAEX38873_v2_000097280;0;0;5;0;0;0
FRAEX38873_v2_000097380;0;0;0;0;0;0
FRAEX38873_v2_000097490;17;3;6;7;5;13
FRAEX38873_v2_000097730;1;0;1;5;0;5
FRAEX38873_v2_000097750;51;99;120;171;132;193
FRAEX38873_v2_000097840;0;0;0;4;1;2
FRAEX38873_v2_000098130;27;90;133;492;356;451
FRAEX38873_v2_000098270;0;0;0;0;0;0
FRAEX38873_v2_000098340;0;0;0;0;0;0
FRAEX38873_v2_000098760;99;16;27;15;14;15
FRAEX38873_v2_000098850;931;1253;1190;805;997;975
FRAEX38873_v2_000098860;0;0;0;0;0;1
FRAEX38873_v2_000098920;660;153;203;238;93;184
FRAEX38873_v2_000098970;1;9;9;5;2;3
FRAEX38873_v2_000098980;19;22;33;35;39;51
FRAEX38873_v2_000098990;25;24;15;191;15;195
FRAEX38873_v2_000099000;0;0;0;0;0;0
FRAEX38873_v2_000099010;36;90;88;9;14;19
FRAEX38873_v2_000099220;1;53;54;71;37;55
FRAEX38873_v2_000099570;0;0;0;0;0;0
FRAEX38873_v2_000099580;0;0;4;0;0;0
FRAEX38873_v2_000099860;33;144;351;16;27;68
FRAEX38873_v2_000099890;7;18;15;30;46;24
FRAEX38873_v2_000099920;788;1133;1457;900;967;1364
FRAEX38873_v2_000100130;0;10;8;10;14;4
FRAEX38873_v2_000100140;0;0;0;0;0;0
FRAEX38873_v2_000100300;452;339;390;488;404;384
FRAEX38873_v2_000100560;0;0;0;0;0;0
FRAEX38873_v2_000100680;0;1;0;0;0;0
FRAEX38873_v2_000100830;0;1;0;0;1;0
FRAEX38873_v2_000100850;0;0;0;0;0;0
FRAEX38873_v2_000100860;0;22;84;5;20;21
FRAEX38873_v2_000100880;0;0;0;0;13;0
FRAEX38873_v2_000100890;0;0;0;24;4;9
FRAEX38873_v2_000100960;1234;810;1016;107;70;144
FRAEX38873_v2_000100970;1262;939;468;614;632;571
FRAEX38873_v2_000100980;1906;1663;2231;929;973;1087
FRAEX38873_v2_000100990;711;554;481;354;506;474
FRAEX38873_v2_000101000;236;152;190;148;245;222
FRAEX38873_v2_000101010;0;0;2;0;0;1
FRAEX38873_v2_000101020;389;11;18;102;2;2
FRAEX38873_v2_000101030;0;0;0;0;0;0
FRAEX38873_v2_000101200;20;45;40;27;22;30
FRAEX38873_v2_000101210;1;104;3;2;1;4
FRAEX38873_v2_000101280;0;0;17;0;0;1
FRAEX38873_v2_000101870;0;0;0;0;0;0
FRAEX38873_v2_000102040;0;2;1;11;14;5
FRAEX38873_v2_000102510;138;134;91;71;125;57
FRAEX38873_v2_000102530;9;10;10;2;13;7
FRAEX38873_v2_000102670;0;0;0;0;0;0
FRAEX38873_v2_000102680;10;0;2;0;0;1
FRAEX38873_v2_000102750;1724;1509;1885;1821;1844;1926
FRAEX38873_v2_000102860;0;0;0;0;0;0
FRAEX38873_v2_000103350;67;141;181;121;184;115
FRAEX38873_v2_000103600;147;139;283;949;566;702
FRAEX38873_v2_000103870;0;0;0;16;3;16
FRAEX38873_v2_000103960;423;265;270;2433;772;822
FRAEX38873_v2_000104090;0;0;0;0;0;0
FRAEX38873_v2_000104890;804;989;864;632;783;820
FRAEX38873_v2_000104960;3056;5470;5992;4453;6320;5196
FRAEX38873_v2_000105010;176;238;415;430;424;451
FRAEX38873_v2_000105070;0;0;0;0;0;0
FRAEX38873_v2_000105080;0;0;7;10;7;6
FRAEX38873_v2_000105090;145;158;159;106;146;83
FRAEX38873_v2_000105110;0;0;0;0;0;0
FRAEX38873_v2_000105420;326;188;228;466;425;394
FRAEX38873_v2_000105430;0;0;0;16;2;5
FRAEX38873_v2_000105600;28;2;1;12;11;8
FRAEX38873_v2_000105610;1178;674;685;2397;2475;2636
FRAEX38873_v2_000105620;588;738;808;963;1313;1263
FRAEX38873_v2_000105630;17;0;0;922;333;1141
FRAEX38873_v2_000105640;299;215;246;428;415;571
FRAEX38873_v2_000105650;4;25;19;104;33;153
FRAEX38873_v2_000105660;0;14;36;11;20;10
FRAEX38873_v2_000105670;683;63;69;7501;4084;6079
FRAEX38873_v2_000105680;0;0;0;0;0;0
FRAEX38873_v2_000105690;368;436;691;534;558;620
FRAEX38873_v2_000105700;25;56;74;86;177;147
FRAEX38873_v2_000105710;13;86;174;232;277;156
FRAEX38873_v2_000105800;0;0;1;7;28;53
FRAEX38873_v2_000105810;1504;2011;2602;1423;1358;2072
FRAEX38873_v2_000105820;1673;1851;1841;3270;3016;3221
FRAEX38873_v2_000105970;57;109;57;253;289;149
FRAEX38873_v2_000106580;162;215;282;319;247;356
FRAEX38873_v2_000106600;111;65;79;389;325;166
FRAEX38873_v2_000106750;0;24;35;20;13;22
FRAEX38873_v2_000106850;286;323;332;173;242;252
FRAEX38873_v2_000106900;130;470;445;21;78;379
FRAEX38873_v2_000106910;0;0;1;0;0;0
FRAEX38873_v2_000106970;0;12;5;0;0;0
FRAEX38873_v2_000107380;0;0;0;0;0;0
FRAEX38873_v2_000107540;132;152;175;335;176;248
FRAEX38873_v2_000107630;0;0;0;0;0;0
FRAEX38873_v2_000107660;0;0;0;0;0;0
FRAEX38873_v2_000107760;1;2;0;4;7;3
FRAEX38873_v2_000107920;46;52;92;74;68;137
FRAEX38873_v2_000107950;92;0;0;2543;566;5278
FRAEX38873_v2_000108030;1;2;10;6;10;1
FRAEX38873_v2_000108040;9;0;0;2;22;14
FRAEX38873_v2_000108050;0;0;0;0;0;0
FRAEX38873_v2_000108260;2;0;0;1;0;0
FRAEX38873_v2_000108740;0;0;0;0;0;0
FRAEX38873_v2_000108750;0;0;0;0;0;0
FRAEX38873_v2_000108780;35;7;8;129;55;32
FRAEX38873_v2_000108970;787;831;891;1412;1411;1224
FRAEX38873_v2_000108980;42;187;276;550;1404;503
FRAEX38873_v2_000109190;0;0;0;52;114;159
FRAEX38873_v2_000109200;96;163;211;2290;526;760
FRAEX38873_v2_000109210;471;568;771;1182;1349;1582
FRAEX38873_v2_000109220;61;137;174;195;198;159
FRAEX38873_v2_000109230;12;7;1;105;243;67
FRAEX38873_v2_000109280;291;1136;2215;744;491;1142
FRAEX38873_v2_000109290;3626;3973;3925;3443;3913;3475
FRAEX38873_v2_000109350;0;0;0;0;0;10
FRAEX38873_v2_000109360;527;298;403;422;337;465
FRAEX38873_v2_000109370;15;0;0;4;0;0
FRAEX38873_v2_000109550;7;0;4;146;185;155
FRAEX38873_v2_000109730;0;0;0;0;1;1
FRAEX38873_v2_000110120;1;4;8;2;2;5
FRAEX38873_v2_000110530;6;5;0;3;9;5
FRAEX38873_v2_000110540;0;0;0;0;0;0
FRAEX38873_v2_000110660;121;142;165;125;154;116
FRAEX38873_v2_000110690;28;50;139;63;56;165
FRAEX38873_v2_000110730;0;0;0;0;0;0
FRAEX38873_v2_000110780;4;60;54;42;36;51
FRAEX38873_v2_000110940;0;8;28;4;0;20
FRAEX38873_v2_000111280;0;0;0;0;0;0
FRAEX38873_v2_000111360;1;36;32;32;132;124
FRAEX38873_v2_000111370;901;669;485;283;373;260
FRAEX38873_v2_000111480;0;0;0;1;0;0
FRAEX38873_v2_000111560;19;12;5;25;14;18
FRAEX38873_v2_000111960;29;3;14;1;0;8
FRAEX38873_v2_000111990;0;0;0;17;0;2
FRAEX38873_v2_000112350;0;0;0;0;0;0
FRAEX38873_v2_000112360;0;0;0;0;0;0
FRAEX38873_v2_000112630;0;0;4;2;0;2
FRAEX38873_v2_000112680;3;30;32;104;56;109
FRAEX38873_v2_000112750;0;34;5;25;22;8
FRAEX38873_v2_000112820;108;44;47;942;680;644
FRAEX38873_v2_000112830;0;0;0;0;0;0
FRAEX38873_v2_000112840;0;6;2;0;0;3
FRAEX38873_v2_000113010;48;32;61;16;15;23
FRAEX38873_v2_000113020;0;0;0;0;0;0
FRAEX38873_v2_000113290;52;103;121;27;51;136
FRAEX38873_v2_000113620;0;0;2;0;0;0
FRAEX38873_v2_000113760;0;1;0;2;8;5
FRAEX38873_v2_000114490;7;0;22;1;7;18
FRAEX38873_v2_000115050;709;809;1031;391;594;374
FRAEX38873_v2_000115200;1;1;0;0;1;4
FRAEX38873_v2_000115230;64;41;135;22;74;23
FRAEX38873_v2_000115310;0;0;0;0;0;0
FRAEX38873_v2_000115380;0;14;13;8;2;8
FRAEX38873_v2_000115490;353;140;967;489;959;884
FRAEX38873_v2_000116010;0;0;10;8;1;10
FRAEX38873_v2_000116040;760;806;650;1708;1780;1886
FRAEX38873_v2_000116050;1508;996;717;117;357;190
FRAEX38873_v2_000116130;0;0;0;0;0;0
FRAEX38873_v2_000116360;289;192;298;93;128;118
FRAEX38873_v2_000116370;1231;1212;1098;1434;1503;1576
FRAEX38873_v2_000116380;0;0;0;0;0;0
FRAEX38873_v2_000116390;13;21;14;8;9;11
FRAEX38873_v2_000116480;13;1;1;22;4;4
FRAEX38873_v2_000116490;0;1;14;0;1;4
FRAEX38873_v2_000116500;1;2;2;3;3;2
FRAEX38873_v2_000116790;4;0;4;0;3;4
FRAEX38873_v2_000116810;0;0;0;0;0;0
FRAEX38873_v2_000116960;0;0;0;0;0;0
FRAEX38873_v2_000117010;0;0;0;0;0;0
FRAEX38873_v2_000117440;8;3;3;7;5;0
FRAEX38873_v2_000117600;5;0;8;26;55;11
FRAEX38873_v2_000117610;201;438;385;581;494;1204
FRAEX38873_v2_000117710;8;0;9;0;2;5
FRAEX38873_v2_000117730;0;0;0;0;0;0
FRAEX38873_v2_000117740;0;0;0;0;0;0
FRAEX38873_v2_000117850;968;1358;1695;1736;1375;1645
FRAEX38873_v2_000117860;216;302;342;969;939;1096
FRAEX38873_v2_000117880;0;0;0;0;0;0
FRAEX38873_v2_000118140;75;440;498;163;213;325
FRAEX38873_v2_000118150;0;0;0;21;773;2
FRAEX38873_v2_000118190;0;0;0;0;0;0
FRAEX38873_v2_000118200;1;0;0;0;0;1
FRAEX38873_v2_000118210;0;0;0;0;0;0
FRAEX38873_v2_000118370;1619;830;246;10190;495;1045
FRAEX38873_v2_000118410;0;2;5;0;0;11
FRAEX38873_v2_000118480;0;0;0;0;0;0
FRAEX38873_v2_000118520;122;94;166;99;132;105
FRAEX38873_v2_000118760;0;0;0;0;0;0
FRAEX38873_v2_000118950;0;0;3;0;0;0
FRAEX38873_v2_000119270;0;0;0;0;0;0
FRAEX38873_v2_000119280;9;28;25;185;129;160
FRAEX38873_v2_000119290;0;0;0;6;1;2
FRAEX38873_v2_000119850;0;0;2;0;3;0
FRAEX38873_v2_000119860;366;114;134;64;69;81
FRAEX38873_v2_000119900;0;0;2;0;0;0
FRAEX38873_v2_000120210;56;88;121;95;61;95
FRAEX38873_v2_000120280;0;0;0;0;0;1
FRAEX38873_v2_000120330;1;0;20;15;5;8
FRAEX38873_v2_000120340;1697;1120;937;1350;1507;1138
FRAEX38873_v2_000120430;0;11;3;0;0;0
FRAEX38873_v2_000120650;0;0;0;0;0;0
FRAEX38873_v2_000120660;523;432;479;249;243;177
FRAEX38873_v2_000120760;9;14;24;84;53;54
FRAEX38873_v2_000120770;106;203;1275;145;70;57
FRAEX38873_v2_000120910;0;0;0;0;0;0
FRAEX38873_v2_000121150;0;0;0;0;0;0
FRAEX38873_v2_000121180;0;1;2;7;2;3
FRAEX38873_v2_000121630;48;0;12;24;2;21
FRAEX38873_v2_000121890;0;0;0;0;0;0
FRAEX38873_v2_000121990;73959;91946;109703;33417;114174;80076
FRAEX38873_v2_000122340;119;303;551;229;230;445
FRAEX38873_v2_000122400;380;612;551;423;353;561
FRAEX38873_v2_000122470;0;4;16;5;0;3
FRAEX38873_v2_000122500;36;238;283;249;182;523
FRAEX38873_v2_000122510;378;274;324;373;355;374
FRAEX38873_v2_000122630;0;0;0;0;0;0
FRAEX38873_v2_000122660;26;29;19;2;7;18
FRAEX38873_v2_000123150;0;4;0;0;0;5
FRAEX38873_v2_000123690;3162;754;149;5642;770;1539
FRAEX38873_v2_000123770;0;5;2;5;10;5
FRAEX38873_v2_000123880;5;7;9;35;152;67
FRAEX38873_v2_000123940;0;0;0;0;0;0
FRAEX38873_v2_000123980;0;0;0;0;0;1
FRAEX38873_v2_000124190;0;0;0;0;0;0
FRAEX38873_v2_000124520;0;0;2;87;53;137
FRAEX38873_v2_000124640;0;15;10;0;13;0
FRAEX38873_v2_000124780;0;0;0;0;0;0
FRAEX38873_v2_000124830;376;289;347;367;389;341
FRAEX38873_v2_000125190;34;39;200;108;68;130
FRAEX38873_v2_000125220;1161;1627;2235;3469;2319;3898
FRAEX38873_v2_000125480;0;0;0;0;0;0
FRAEX38873_v2_000125490;0;0;0;0;0;1
FRAEX38873_v2_000125510;2;7;10;23;19;23
FRAEX38873_v2_000125520;88;46;63;109;74;102
FRAEX38873_v2_000125530;116;164;135;98;133;117
FRAEX38873_v2_000125570;11;11;13;7;19;10
FRAEX38873_v2_000126110;278;331;451;91;201;166
FRAEX38873_v2_000126120;2246;1478;1637;1519;1930;1997
FRAEX38873_v2_000126140;76;229;119;0;0;0
FRAEX38873_v2_000126150;0;16;23;0;8;7
FRAEX38873_v2_000126320;0;75;9;2931;360;1468
FRAEX38873_v2_000126330;159;154;116;1018;350;889
FRAEX38873_v2_000126460;0;0;0;9;0;0
FRAEX38873_v2_000126580;119;106;121;120;230;254
FRAEX38873_v2_000127020;0;0;0;0;0;0
FRAEX38873_v2_000127130;2219;1003;1629;1233;1520;1630
FRAEX38873_v2_000127140;1088;2432;2833;1843;5185;4295
FRAEX38873_v2_000127210;0;0;0;0;0;0
FRAEX38873_v2_000127220;280;349;385;170;177;240
FRAEX38873_v2_000127400;23;164;305;93;65;108
FRAEX38873_v2_000127420;30;26;4;3;21;9
FRAEX38873_v2_000127550;0;0;0;7;0;2
FRAEX38873_v2_000127560;0;0;0;1;0;12
FRAEX38873_v2_000127600;29;27;31;41;23;57
FRAEX38873_v2_000127610;0;0;0;0;0;1
FRAEX38873_v2_000127740;136;534;826;1436;1809;1368
FRAEX38873_v2_000127750;39;3;34;48;155;20
FRAEX38873_v2_000127760;1658;1585;1852;585;763;766
FRAEX38873_v2_000127770;1704;2202;2640;1454;1693;1741
FRAEX38873_v2_000127780;1189;946;765;840;588;530
FRAEX38873_v2_000127790;2534;4892;3898;983;1509;1262
FRAEX38873_v2_000127870;33;14;47;91;44;53
FRAEX38873_v2_000127890;0;0;0;13;6;5
FRAEX38873_v2_000127900;660;446;598;522;862;715
FRAEX38873_v2_000127910;0;0;0;0;0;0
FRAEX38873_v2_000128120;0;0;2;1;0;0
FRAEX38873_v2_000128180;620;785;1384;546;420;632
FRAEX38873_v2_000128190;498;490;479;201;206;246
FRAEX38873_v2_000128200;511;367;414;525;481;510
FRAEX38873_v2_000128340;0;0;1;1;0;0
FRAEX38873_v2_000128360;147;285;303;169;239;188
FRAEX38873_v2_000128920;0;0;0;5;0;6
FRAEX38873_v2_000128950;0;0;0;4;0;3
FRAEX38873_v2_000129310;0;0;0;0;0;0
FRAEX38873_v2_000129780;869;1394;1542;4578;2236;3949
FRAEX38873_v2_000129840;0;0;7;25;5;30
FRAEX38873_v2_000129870;0;0;0;0;0;0
FRAEX38873_v2_000129880;16;18;14;274;155;169
FRAEX38873_v2_000130040;11;1;0;0;1;5
FRAEX38873_v2_000130080;509;302;320;241;353;232
FRAEX38873_v2_000130120;0;0;0;0;0;0
FRAEX38873_v2_000130130;10;9;22;9;16;21
FRAEX38873_v2_000130190;0;0;0;0;0;0
FRAEX38873_v2_000130430;275;87;75;79;153;43
FRAEX38873_v2_000130440;779;384;354;93;197;16
FRAEX38873_v2_000130450;152;111;206;152;275;173
FRAEX38873_v2_000130460;517;568;670;858;812;1002
FRAEX38873_v2_000130480;6;53;318;199;166;296
FRAEX38873_v2_000130490;0;0;0;0;0;0
FRAEX38873_v2_000130540;106;59;54;76;33;39
FRAEX38873_v2_000130550;2373;2655;2428;1315;1508;1525
FRAEX38873_v2_000130750;773;715;839;939;1103;988
FRAEX38873_v2_000130760;408;320;415;347;323;750
FRAEX38873_v2_000130770;0;0;0;2;0;10
FRAEX38873_v2_000130780;165;63;67;160;106;147
FRAEX38873_v2_000130790;182;88;126;72;71;104
FRAEX38873_v2_000131300;0;0;0;0;0;0
FRAEX38873_v2_000131780;5;9;13;0;17;5
FRAEX38873_v2_000132240;234;266;316;141;405;153
FRAEX38873_v2_000132570;8;42;216;26;41;67
FRAEX38873_v2_000132580;3;8;15;6;0;36
FRAEX38873_v2_000132950;0;0;0;20;6;23
FRAEX38873_v2_000132980;15;2;17;8;3;6
FRAEX38873_v2_000132990;0;0;0;0;0;1
FRAEX38873_v2_000133000;0;0;0;0;0;0
FRAEX38873_v2_000133140;0;0;0;0;0;0
FRAEX38873_v2_000133310;33;11;24;13;1;4
FRAEX38873_v2_000133460;4;0;2;4;5;0
FRAEX38873_v2_000133470;17;0;27;0;0;4
FRAEX38873_v2_000133670;72;6;1;455;12;1544
FRAEX38873_v2_000133680;45;10;43;44;58;42
FRAEX38873_v2_000133720;0;0;0;0;0;0
FRAEX38873_v2_000133790;0;0;0;0;0;1
FRAEX38873_v2_000133930;109;64;32;230;238;484
FRAEX38873_v2_000133940;24;0;1;372;444;560
FRAEX38873_v2_000133950;0;0;0;0;0;0
FRAEX38873_v2_000133960;35;23;51;0;0;8
FRAEX38873_v2_000133970;2997;4170;4836;2652;3036;4376
FRAEX38873_v2_000133980;350;172;186;142;245;130
FRAEX38873_v2_000134130;459;704;712;1112;1929;909
FRAEX38873_v2_000134140;0;4;0;5;7;2
FRAEX38873_v2_000134150;275;186;294;580;410;1203
FRAEX38873_v2_000134160;802;659;897;506;824;585
FRAEX38873_v2_000134170;33;121;144;353;111;497
FRAEX38873_v2_000134430;19;28;32;0;0;0
FRAEX38873_v2_000134550;0;0;0;0;0;0
FRAEX38873_v2_000134560;50;45;85;66;86;49
FRAEX38873_v2_000134570;0;0;0;2;0;0
FRAEX38873_v2_000135350;569;317;414;456;839;494
FRAEX38873_v2_000135360;0;0;0;0;0;0
FRAEX38873_v2_000135460;104;57;161;38;47;33
FRAEX38873_v2_000135490;0;10;16;7;8;12
FRAEX38873_v2_000135610;0;35;86;42;70;19
FRAEX38873_v2_000135620;7;0;35;0;0;0
FRAEX38873_v2_000135650;0;0;0;0;2;0
FRAEX38873_v2_000135880;99;53;61;11;32;26
FRAEX38873_v2_000136440;0;0;1;0;0;0
FRAEX38873_v2_000136910;0;0;0;0;0;0
FRAEX38873_v2_000136980;0;0;0;13;3;9
FRAEX38873_v2_000137070;0;1;0;0;0;0
FRAEX38873_v2_000137150;0;0;1;0;0;3
FRAEX38873_v2_000137230;0;0;0;0;0;0
FRAEX38873_v2_000137350;23;38;37;113;116;74
FRAEX38873_v2_000137360;568;679;608;697;1026;778
FRAEX38873_v2_000137400;3;0;0;89;0;6
FRAEX38873_v2_000137550;0;0;0;0;0;0
FRAEX38873_v2_000137600;0;0;0;0;0;0
FRAEX38873_v2_000137610;58;26;63;56;54;30
FRAEX38873_v2_000137620;194;172;138;85;52;62
FRAEX38873_v2_000137630;32;17;42;114;41;66
FRAEX38873_v2_000137720;457;205;384;258;259;280
FRAEX38873_v2_000137750;12;49;61;27;20;20
FRAEX38873_v2_000137940;7;44;18;101;181;350
FRAEX38873_v2_000138030;0;0;0;0;0;1
FRAEX38873_v2_000138040;0;0;0;0;0;0
FRAEX38873_v2_000138450;0;0;0;315;8;317
FRAEX38873_v2_000138700;0;0;3;1;1;5
FRAEX38873_v2_000138810;0;0;0;0;0;0
FRAEX38873_v2_000138930;0;0;0;0;0;0
FRAEX38873_v2_000139000;0;0;0;0;0;0
FRAEX38873_v2_000139040;51;0;2;23;8;7
FRAEX38873_v2_000139220;250;138;140;1527;1106;1512
FRAEX38873_v2_000139260;326;599;740;922;1141;1052
FRAEX38873_v2_000139290;0;0;0;1;0;15
FRAEX38873_v2_000139370;0;0;0;0;0;0
FRAEX38873_v2_000139420;10;5;28;288;211;207
FRAEX38873_v2_000139610;47;70;244;66;55;105
FRAEX38873_v2_000139620;0;0;0;0;0;0
FRAEX38873_v2_000139630;0;0;0;0;0;0
FRAEX38873_v2_000139860;0;1;0;0;1;1
FRAEX38873_v2_000140070;28;15;19;28;28;20
FRAEX38873_v2_000140110;0;0;0;7;13;6
FRAEX38873_v2_000140120;446;174;181;1104;781;381
FRAEX38873_v2_000140280;485;568;832;486;851;695
FRAEX38873_v2_000140290;6;25;69;134;41;13
FRAEX38873_v2_000140300;0;0;0;0;1;0
FRAEX38873_v2_000140310;0;0;0;1;3;10
FRAEX38873_v2_000140320;0;0;0;0;0;0
FRAEX38873_v2_000140330;0;0;0;0;6;24
FRAEX38873_v2_000140340;3087;2237;2473;1059;995;1218
FRAEX38873_v2_000140370;0;1;1;0;0;1
FRAEX38873_v2_000140380;46;0;11;37;29;97
FRAEX38873_v2_000140650;0;0;0;0;0;0
FRAEX38873_v2_000140730;0;0;3;0;0;1
FRAEX38873_v2_000140820;0;0;0;0;0;0
FRAEX38873_v2_000140880;32199;43433;51618;20822;52384;21207
FRAEX38873_v2_000141090;1126;793;587;256;499;420
FRAEX38873_v2_000141150;2185;2649;2722;2511;1991;2133
FRAEX38873_v2_000141300;2;4;11;0;3;6
FRAEX38873_v2_000141500;0;0;0;0;0;0
FRAEX38873_v2_000141520;0;1;0;0;0;0
FRAEX38873_v2_000141790;69;49;107;19;49;36
FRAEX38873_v2_000142320;0;0;0;0;0;0
FRAEX38873_v2_000142420;0;0;0;0;0;0
FRAEX38873_v2_000142530;0;0;0;0;0;0
FRAEX38873_v2_000142870;0;0;0;0;0;0
FRAEX38873_v2_000143090;868;434;766;594;350;557
FRAEX38873_v2_000143100;0;0;0;0;0;0
FRAEX38873_v2_000143110;0;0;0;0;0;0
FRAEX38873_v2_000143210;80;96;93;30;83;85
FRAEX38873_v2_000143280;5947;9563;10538;3033;6951;5253
FRAEX38873_v2_000143320;90;96;82;117;28;58
FRAEX38873_v2_000143490;79;57;124;275;104;285
FRAEX38873_v2_000143620;11;1;8;4;8;8
FRAEX38873_v2_000143670;0;0;0;0;0;0
FRAEX38873_v2_000143760;83;122;411;86;89;188
FRAEX38873_v2_000143780;186;677;765;595;720;345
FRAEX38873_v2_000143820;3;0;0;0;0;0
FRAEX38873_v2_000143830;0;0;0;0;0;0
FRAEX38873_v2_000143840;660;488;631;378;402;405
FRAEX38873_v2_000143850;140;117;160;135;154;186
FRAEX38873_v2_000144030;0;2;1;1;4;3
FRAEX38873_v2_000144050;1;0;1;0;0;0
FRAEX38873_v2_000144120;27;226;528;80;106;216
FRAEX38873_v2_000144130;45;146;213;85;86;115
FRAEX38873_v2_000144180;55;41;73;34;49;36
FRAEX38873_v2_000144250;508;233;353;747;679;633
FRAEX38873_v2_000144710;0;0;0;0;0;0
FRAEX38873_v2_000144920;429;555;543;731;986;884
FRAEX38873_v2_000145030;0;7;8;4;17;7
FRAEX38873_v2_000145230;427;453;639;1253;1080;1284
FRAEX38873_v2_000145380;0;0;0;0;7;0
FRAEX38873_v2_000145520;19;11;15;5;14;8
FRAEX38873_v2_000145600;608;698;966;294;415;408
FRAEX38873_v2_000145610;30;53;112;110;33;65
FRAEX38873_v2_000146000;0;0;0;0;0;0
FRAEX38873_v2_000146090;0;0;0;0;3;0
FRAEX38873_v2_000146140;0;0;0;0;0;0
FRAEX38873_v2_000146180;0;0;0;15;0;9
FRAEX38873_v2_000146190;0;2;3;1;0;1
FRAEX38873_v2_000146220;0;0;0;0;0;0
FRAEX38873_v2_000146250;0;0;0;0;0;0
FRAEX38873_v2_000146370;0;0;1;1;0;0
FRAEX38873_v2_000146710;7;0;3;0;3;3
FRAEX38873_v2_000146720;3;27;17;9;19;12
FRAEX38873_v2_000146750;2;15;19;43;23;17
FRAEX38873_v2_000146890;36;56;146;55;83;105
FRAEX38873_v2_000146950;1;0;1;0;0;1
FRAEX38873_v2_000146960;1446;2137;4030;1089;1450;1653
FRAEX38873_v2_000146980;11;4;0;9;49;213
FRAEX38873_v2_000147510;92;29;40;313;240;220
FRAEX38873_v2_000147560;0;0;0;0;0;0
FRAEX38873_v2_000147930;203;329;370;334;341;311
FRAEX38873_v2_000148210;2412;846;1854;1246;1000;1751
FRAEX38873_v2_000148390;2;1;5;0;1;0
FRAEX38873_v2_000148400;140;141;277;53;53;90
FRAEX38873_v2_000148470;1124;1529;1711;1685;1861;2682
FRAEX38873_v2_000148480;8303;1453;1320;8701;5021;9596
FRAEX38873_v2_000148500;0;0;0;0;0;0
FRAEX38873_v2_000148600;0;0;0;38;0;62
FRAEX38873_v2_000148900;0;1;0;0;0;0
FRAEX38873_v2_000149020;308;90;141;200;202;247
FRAEX38873_v2_000149040;0;0;0;0;0;0
FRAEX38873_v2_000149130;310;425;372;532;599;421
FRAEX38873_v2_000149180;0;0;2;0;0;18
FRAEX38873_v2_000149480;616;610;696;50;157;51
FRAEX38873_v2_000149490;24;106;84;12;25;77
FRAEX38873_v2_000149740;1309;2298;2438;2147;1597;1993
FRAEX38873_v2_000150860;216;233;212;122;169;181
FRAEX38873_v2_000150940;7;25;40;26;7;41
FRAEX38873_v2_000150990;1460;1886;1549;1960;2427;1831
FRAEX38873_v2_000151000;523;25;251;999;61;603
FRAEX38873_v2_000151560;0;3;1;1;5;3
FRAEX38873_v2_000151980;212;149;202;75;73;49
FRAEX38873_v2_000152650;847;467;340;735;755;688
FRAEX38873_v2_000152820;0;0;0;0;0;0
FRAEX38873_v2_000152900;195;167;125;38;83;55
